timestamp,ecg_value
0.0016701221466064453,6
0.004958391189575195,1730.22
0.006107807159423828,6
0.010002613067626953,1730.22
0.010432004928588867,6
0.014448881149291992,1730.22
0.01488351821899414,6
0.019174814224243164,1730.22
0.019610166549682617,6
0.023912906646728516,1730.22
0.02492690086364746,6
0.028272151947021484,1730.22
0.029311418533325195,6
0.03230476379394531,1730.22
0.03331708908081055,6
0.03566884994506836,1730.22
0.03700709342956543,6
0.0396726131439209,1730.22
0.041016578674316406,6
0.04367947578430176,1730.22
0.044977426528930664,6
0.047651052474975586,1730.22
0.04900336265563965,6
0.051903486251831055,1730.22
0.053261518478393555,6
0.055989742279052734,1730.22
0.05735516548156738,6
0.06022357940673828,1730.22
0.06157398223876953,6
0.06532478332519531,1730.22
0.0660848617553711,6
0.06885576248168945,1730.22
0.07022571563720703,6
0.07288074493408203,1730.22
0.07424616813659668,6
0.07685708999633789,1730.22
0.0782022476196289,6
0.08157134056091309,1730.22
0.08211827278137207,6
0.08483529090881348,1730.22
0.08614826202392578,6
0.08985424041748047,1730.22
0.09021782875061035,6
0.09392118453979492,1730.22
0.0942847728729248,6
0.09756135940551758,1730.22
0.09891533851623535,6
0.10161590576171875,1730.22
0.10297155380249023,6
0.10570049285888672,1730.22
0.10707759857177734,6
0.11052727699279785,1730.22
0.1111290454864502,6
0.11461353302001953,1730.22
0.11612963676452637,6
0.11883926391601562,1730.22
0.12022137641906738,6
0.12291884422302246,1730.22
0.12429618835449219,6
0.12693476676940918,1730.22
0.128279447555542,6
0.1309795379638672,1730.22
0.13251376152038574,6
0.13525748252868652,1730.22
0.13660287857055664,6
0.13930535316467285,1730.22
0.14066600799560547,6
0.1435682773590088,1730.22
0.14492583274841309,6
0.14766192436218262,1730.22
0.14902710914611816,6
0.15184330940246582,1730.22
0.1532144546508789,6
0.1559278964996338,1730.22
0.15772461891174316,6
0.16053390502929688,1730.22
0.161909818649292,6
0.16459369659423828,1730.22
0.16600537300109863,6
0.1688380241394043,1730.22
0.1702280044555664,6
0.17357492446899414,1730.22
0.17428827285766602,6
0.1771392822265625,1730.22
0.17844891548156738,6
0.18245935440063477,1730.22
0.18367695808410645,6
0.18694067001342773,1730.22
0.18801355361938477,6
0.19094204902648926,1730.22
0.19251275062561035,6
0.19627141952514648,1730.22
0.1968388557434082,6
0.19983839988708496,1730.22
0.20137596130371094,6
0.20525336265563965,1730.22
0.20592474937438965,6
0.2089524269104004,1730.22
0.20995187759399414,6
0.2129669189453125,1730.22
0.21434593200683594,6
0.21721887588500977,1730.22
0.2188401222229004,6
0.22150397300720215,1730.22
0.2228853702545166,6
0.22558808326721191,1730.22
0.22684049606323242,6
0.22954916954040527,1730.22
0.23082542419433594,6
0.23348355293273926,1730.22
0.2348644733428955,6
0.23750853538513184,1730.22
0.23886442184448242,6
0.24148201942443848,1730.22
0.24288654327392578,6
0.24588990211486816,1730.22
0.24720239639282227,6
0.24986720085144043,1730.22
0.25118064880371094,6
0.2538430690765381,1730.22
0.25520992279052734,6
0.2579190731048584,1730.22
0.25925779342651367,6
0.26184630393981934,1730.22
0.2636597156524658,6
0.26633596420288086,1730.22
0.2676684856414795,6
0.27028942108154297,1730.22
0.27156805992126465,6
0.27413201332092285,1730.22
0.2754805088043213,6
0.2781977653503418,1730.22
0.2795422077178955,6
0.2820861339569092,1730.22
0.28348684310913086,6
0.2862284183502197,1730.22
0.2874929904937744,6
0.29015326499938965,1730.22
0.29151153564453125,6
0.2941415309906006,1730.22
0.29564523696899414,6
0.29828858375549316,1730.22
0.2996237277984619,6
0.30232954025268555,1730.22
0.3036837577819824,6
0.3061869144439697,1730.22
0.3075289726257324,6
0.31059837341308594,1730.22
0.31196022033691406,6
0.31464529037475586,1730.22
0.3160378932952881,6
0.3186361789703369,1730.22
0.3199656009674072,6
0.3225409984588623,1730.22
0.32386088371276855,6
0.3265407085418701,1730.22
0.3279387950897217,6
0.33054161071777344,1730.22
0.331920862197876,6
0.33451223373413086,1730.22
0.33580660820007324,6
0.3385024070739746,1730.22
0.3398873805999756,6
0.34249091148376465,1730.22
0.3438742160797119,6
0.3465569019317627,1730.22
0.3478720188140869,6
0.3505420684814453,1730.22
0.3518960475921631,6
0.3546106815338135,1730.22
0.35592174530029297,6
0.35857319831848145,1730.22
0.35993027687072754,6
0.3625819683074951,1730.22
0.36391425132751465,6
0.3665292263031006,1730.22
0.3678417205810547,6
0.3705291748046875,1730.22
0.3717982769012451,6
0.3749575614929199,1730.22
0.37595415115356445,6
0.37888050079345703,1730.22
0.37987613677978516,6
0.38286304473876953,1730.22
0.3838536739349365,6
0.38703370094299316,1730.22
0.3880331516265869,6
0.3915104866027832,1730.22
0.3915104866027832,6
0.3954792022705078,1730.22
0.39647865295410156,6
0.3996391296386719,1730.22
0.4006345272064209,6
0.40364837646484375,1730.22
0.4046933650970459,6
0.4078335762023926,1730.22
0.4088480472564697,6
0.41182947158813477,1730.22
0.4128718376159668,6
0.4159276485443115,1730.22
0.4159276485443115,6
0.41987156867980957,1730.22
0.4208700656890869,6
0.4246523380279541,1730.22
0.42539095878601074,6
0.42813849449157715,1730.22
0.42951107025146484,6
0.4321460723876953,1730.22
0.43351244926452637,6
0.4368150234222412,1730.22
0.4368150234222412,6
0.440875768661499,1730.22
0.4418759346008301,6
0.44495368003845215,1730.22
0.44495368003845215,6
0.449124813079834,1730.22
0.449124813079834,6
0.4528217315673828,1730.22
0.4537496566772461,6
0.45750927925109863,1730.22
0.4578731060028076,6
0.4615325927734375,1730.22
0.46191859245300293,6
0.4654686450958252,1730.22
0.4659125804901123,6
0.46888160705566406,1730.22
0.46991467475891113,6
0.4734764099121094,1730.22
0.4738595485687256,6
0.47766709327697754,1730.22
0.47806477546691895,6
0.48084545135498047,1730.22
0.48221588134765625,6
0.484851598739624,1730.22
0.48618030548095703,6
0.48885369300842285,1730.22
0.49019694328308105,6
0.4928576946258545,1730.22
0.4941830635070801,6
0.4968695640563965,1730.22
0.4982185363769531,6
0.5009889602661133,1730.22
0.5023014545440674,6
0.5058948993682861,1730.22
0.5062580108642578,6
0.5098297595977783,1730.22
0.5102133750915527,6
0.5128762722015381,1730.22
0.5142199993133545,6
0.517524003982544,1730.22
0.5188753604888916,6
0.5215041637420654,1730.22
0.5228307247161865,6
0.5255460739135742,1730.22
0.52691650390625,6
0.5295636653900146,1730.22
0.5308637619018555,6
0.5335788726806641,1730.22
0.5348422527313232,6
0.5375053882598877,1730.22
0.5388641357421875,6
0.541527271270752,1730.22
0.5428922176361084,6
0.5455784797668457,1730.22
0.5469605922698975,6
0.549856424331665,1730.22
0.5512018203735352,6
0.553877592086792,1730.22
0.55521559715271,6
0.5579526424407959,1730.22
0.5595178604125977,6
0.5621585845947266,1730.22
0.5633938312530518,6
0.566033124923706,1730.22
0.56732177734375,6
0.5699851512908936,1730.22
0.5713295936584473,6
0.573967695236206,1730.22
0.5752081871032715,6
0.5790152549743652,1730.22
0.5795083045959473,6
0.5821728706359863,1730.22
0.5835752487182617,6
0.58620285987854,1730.22
0.5875492095947266,6
0.590184211730957,1730.22
0.59421706199646,1709.66
0.596865177154541,1717.85
0.599539041519165,1742.19
0.6022045612335205,1764.93
0.6062028408050537,1777.10
0.6088738441467285,1785.53
0.612515926361084,1794.81
0.6154646873474121,1800.44
0.6182620525360107,1817.28
0.6215641498565674,1848.71
0.6255884170532227,1882.54
0.6285974979400635,1917.94
0.6312735080718994,1950.78
0.6339223384857178,1977.95
0.6376419067382812,1994.78
0.6401283740997314,1988.97
0.642819881439209,1961.62
0.646803617477417,1920.81
0.6498408317565918,1867.53
0.6530270576477051,1809.30
0.6555633544921875,1753.68
0.6582975387573242,1702.47
0.6621878147125244,1665.15
0.6647603511810303,1645.38
0.6675927639007568,1639.35
0.6715788841247559,1643.03
0.67484450340271,1650.88
0.6775519847869873,1660.63
0.6815412044525146,1666.03
0.6849987506866455,1667.51
0.6883299350738525,1668.52
0.6921324729919434,1666.30
0.6952521800994873,1667.46
0.6980867385864258,1669.30
0.7007935047149658,1661.27
0.7032108306884766,1647.83
0.7061917781829834,1636.73
0.7101106643676758,1629.72
0.7128045558929443,1626.03
0.7154560089111328,1624.15
0.7191445827484131,1617.94
0.7215933799743652,1607.90
0.7242810726165771,1600.75
0.728259801864624,1595.64
0.7311079502105713,1591.87
0.7350814342498779,1597.83
0.7378871440887451,1619.90
0.7419629096984863,1648.60
0.745206356048584,1682.74
0.7483055591583252,1723.82
0.7521004676818848,1753.03
0.7554848194122314,1761.37
0.7585151195526123,1749.53
0.7621927261352539,1711.18
0.7653598785400391,1653.47
0.7688741683959961,1598.16
0.7719135284423828,1559.22
0.775958776473999,1533.71
0.7794342041015625,1514.62
0.7826671600341797,1505.63
0.785717248916626,1507.82
0.7898297309875488,1518.21
0.7928547859191895,1564.80
0.79648756980896,1738.29
0.7990224361419678,2089.23
0.801915168762207,2425.33
0.8060359954833984,2480.34
0.8088867664337158,2267.13
0.812751054763794,1971.11
0.8157844543457031,1713.84
0.8190228939056396,1539.62
0.8220028877258301,1443.85
0.8249697685241699,1410.36
0.828925609588623,1422.14
0.8323154449462891,1449.56
0.8353192806243896,1481.91
0.8393261432647705,1514.10
0.842454195022583,1536.54
0.8456463813781738,1554.49
0.8492939472198486,1571.08
0.8529531955718994,1593.95
0.8559622764587402,1628.97
0.8589084148406982,1668.73
0.8628251552581787,1708.89
0.866469144821167,1745.73
0.8700582981109619,1774.30
0.8731362819671631,1794.24
0.8764083385467529,1808.88
0.8804125785827637,1819.34
0.8834400177001953,1818.57
0.8869466781616211,1793.61
0.889930009841919,1749.14
0.8929076194763184,1703.63
0.8968398571014404,1657.42
0.9002857208251953,1609.96
0.903270959854126,1577.63
0.9063093662261963,1565.06
0.9104292392730713,1564.84
0.9145040512084961,1576.19
0.9175798892974854,1594.05
0.9206929206848145,1609.97
0.9242901802062988,1621.41
0.9276065826416016,1630.20
0.9312839508056641,1635.05
0.9344441890716553,1635.63
0.9376974105834961,1640.41
0.941422700881958,1646.46
0.9449923038482666,1645.05
0.9486207962036133,1644.32
0.951690673828125,1648.65
0.9557476043701172,1652.83
0.9589400291442871,1658.98
0.9619946479797363,1665.10
0.9656310081481934,1659.64
0.9692580699920654,1646.15
0.9728000164031982,1640.81
0.9758667945861816,1646.88
0.9794836044311523,1664.93
0.982525110244751,1694.93
0.9855716228485107,1735.06
0.9895820617675781,1785.67
0.9929909706115723,1827.90
0.9964809417724609,1850.48
0.9994325637817383,1851.38
1.003080129623413,1812.52
1.0060863494873047,1746.22
1.0087194442749023,1686.48
1.0114352703094482,1643.00
1.0150516033172607,1619.79
1.0180811882019043,1614.92
1.0207438468933105,1610.90
1.0234229564666748,1609.34
1.0270423889160156,1617.57
1.0300493240356445,1640.71
1.032740831375122,1776.55
1.0353939533233643,2123.61
1.0390596389770508,2501.39
1.0420582294464111,2608.26
1.0447330474853516,2425.78
1.047433614730835,2137.56
1.0500328540802002,1871.98
1.0540556907653809,1678.10
1.0567529201507568,1565.05
1.059398889541626,1523.29
1.0630707740783691,1529.18
1.0662903785705566,1558.54
1.0692806243896484,1598.85
1.0722453594207764,1634.55
1.076202154159546,1659.86
1.0798683166503906,1678.44
1.0826852321624756,1688.96
1.0863656997680664,1700.32
1.0897984504699707,1723.81
1.0927917957305908,1762.77
1.0967190265655518,1811.42
1.0996854305267334,1860.13
1.1031887531280518,1901.85
1.1061108112335205,1928.55
1.110062599182129,1941.32
1.1132543087005615,1942.38
1.1162207126617432,1931.72
1.1196544170379639,1914.11
1.1230220794677734,1885.82
1.1264448165893555,1843.37
1.129852533340454,1794.58
1.1328532695770264,1753.77
1.1363582611083984,1730.71
1.1397156715393066,1721.34
1.1436831951141357,1718.52
1.1468191146850586,1724.97
1.150465726852417,1738.37
1.153656244277954,1749.26
1.1572794914245605,1762.45
1.160421371459961,1774.99
1.1639225482940674,1773.15
1.166935920715332,1762.17
1.1709072589874268,1755.69
1.1736838817596436,1754.99
1.1774711608886719,1757.06
1.180624008178711,1762.62
1.1843109130859375,1770.55
1.1877963542938232,1783.92
1.1908059120178223,1800.66
1.1938016414642334,1819.53
1.1978073120117188,1852.34
1.2012431621551514,1894.46
1.204218864440918,1922.37
1.2078943252563477,1923.95
1.2109153270721436,1898.37
1.2145488262176514,1845.62
1.2181730270385742,1783.47
1.2218372821807861,1732.26
1.224848747253418,1696.74
1.2282414436340332,1675.95
1.231215000152588,1666.77
1.234184980392456,1668.10
1.2386608123779297,1673.54
1.2421436309814453,1686.57
1.2451636791229248,1760.33
1.2485899925231934,1995.95
1.251516580581665,2377.01
1.2546002864837646,2636.37
1.2585647106170654,2577.59
1.261711835861206,2317.55
1.2657957077026367,2028.46
1.2688426971435547,1793.51
1.2722668647766113,1647.41
1.2752621173858643,1584.36
1.2792720794677734,1577.19
1.2823190689086914,1594.95
1.2859957218170166,1626.04
1.2886488437652588,1661.86
1.2929503917694092,1684.51
1.295912742614746,1699.93
1.2996668815612793,1724.93
1.3028178215026855,1752.40
1.3057968616485596,1776.65
1.3088111877441406,1806.58
1.3127985000610352,1844.08
1.3166418075561523,1887.26
1.3197126388549805,1929.02
1.322922945022583,1957.93
1.3265595436096191,1975.88
1.3296833038330078,1988.65
1.333357810974121,1986.26
1.3364808559417725,1963.00
1.340479850769043,1926.56
1.3435122966766357,1877.43
1.34684419631958,1821.08
1.3509283065795898,1776.21
1.353973388671875,1745.89
1.3575561046600342,1722.47
1.3605365753173828,1713.56
1.3638124465942383,1723.35
1.3668036460876465,1746.65
1.3708384037017822,1773.23
1.3743171691894531,1791.09
1.3774845600128174,1798.63
1.3812236785888672,1799.82
1.3846988677978516,1798.13
1.3884358406066895,1792.74
1.3914759159088135,1792.41
1.394791603088379,1801.87
1.398308515548706,1803.79
1.4013545513153076,1798.22
1.4054317474365234,1795.06
1.4082553386688232,1789.95
1.4118931293487549,1783.20
1.4149019718170166,1781.58
1.4179956912994385,1791.20
1.4222826957702637,1811.85
1.4254398345947266,1845.17
1.4294376373291016,1891.72
1.4324560165405273,1938.13
1.4359843730926514,1971.01
1.4389071464538574,1978.24
1.4428880214691162,1948.24
1.4464571475982666,1891.40
1.4494867324829102,1834.03
1.4535255432128906,1788.01
1.456756353378296,1754.10
1.4601795673370361,1732.93
1.4632387161254883,1722.38
1.467299222946167,1720.42
1.4703941345214844,1729.75
1.473984718322754,1762.06
1.4766368865966797,1874.88
1.4809443950653076,2164.66
1.483973741531372,2565.05
1.4873197078704834,2785.90
1.4911863803863525,2672.63
1.4945411682128906,2370.93
1.4979665279388428,2061.97
1.501483678817749,1822.74
1.504190444946289,1674.20
1.5082309246063232,1609.32
1.5114617347717285,1600.59
1.5144569873809814,1623.75
1.5184335708618164,1660.62
1.521850824356079,1694.09
1.5250234603881836,1726.56
1.5287013053894043,1753.04
1.5316553115844727,1761.12
1.5348856449127197,1770.70
1.5378644466400146,1798.54
1.5418274402618408,1837.41
1.5452959537506104,1885.11
1.5484340190887451,1930.68
1.5521214008331299,1963.40
1.5553581714630127,1986.98
1.558518409729004,2001.58
1.5625274181365967,2012.77
1.5655393600463867,2018.33
1.5686938762664795,2000.97
1.5715396404266357,1961.64
1.575920820236206,1908.53
1.578965663909912,1851.45
1.5829482078552246,1808.34
1.5859286785125732,1784.11
1.5894842147827148,1775.96
1.5925297737121582,1777.47
1.595616102218628,1781.67
1.5998470783233643,1790.03
1.6035141944885254,1797.73
1.606501579284668,1801.58
1.610551118850708,1809.08
1.6131901741027832,1820.59
1.6167051792144775,1827.94
1.619751214981079,1833.22
1.6234157085418701,1839.32
1.6266608238220215,1835.88
1.6296625137329102,1826.26
1.6335029602050781,1820.94
1.6368355751037598,1817.27
1.6398098468780518,1813.79
1.6438350677490234,1810.52
1.6469168663024902,1807.14
1.6504366397857666,1807.05
1.6540179252624512,1810.37
1.6569099426269531,1813.06
1.660320520401001,1817.79
1.6632862091064453,1837.61
1.666163682937622,1871.52
1.6694605350494385,1909.46
1.6734488010406494,1948.67
1.6769187450408936,1984.44
1.6805119514465332,2002.12
1.6838884353637695,1986.65
1.6868994235992432,1941.84
1.689936637878418,1879.61
1.6939074993133545,1818.67
1.6975934505462646,1774.31
1.7012608051300049,1749.24
1.704284429550171,1739.36
1.7079381942749023,1735.93
1.7109105587005615,1738.71
1.7142658233642578,1759.97
1.7183117866516113,1831.55
1.7213120460510254,2036.54
1.7249605655670166,2412.82
1.7279417514801025,2738.18
1.730970859527588,2745.96
1.7349154949188232,2491.30
1.7382862567901611,2177.59
1.7412922382354736,1913.69
1.7454121112823486,1736.57
1.7484261989593506,1649.00
1.7518737316131592,1628.02
1.7549283504486084,1639.59
1.758904218673706,1655.00
1.7619833946228027,1670.80
1.7655644416809082,1695.73
1.7685513496398926,1726.79
1.7715353965759277,1756.81
1.7754731178283691,1781.59
1.7785797119140625,1804.27
1.782564640045166,1829.82
1.7856013774871826,1865.17
1.7890596389770508,1911.75
1.7929134368896484,1951.62
1.795954704284668,1979.51
1.7994801998138428,2006.20
1.802551507949829,2027.21
1.8055331707000732,2035.22
1.8095855712890625,2024.36
1.8132379055023193,1989.23
1.8163084983825684,1938.23
1.8196954727172852,1881.57
1.822603464126587,1831.38
1.8255960941314697,1796.19
1.829545259475708,1770.48
1.8325676918029785,1755.96
1.8355591297149658,1757.73
1.839538335800171,1768.58
1.8426494598388672,1779.79
1.8462965488433838,1790.60
1.8496479988098145,1800.37
1.8532893657684326,1806.59
1.8564414978027344,1809.67
1.8599531650543213,1812.85
1.8629450798034668,1815.49
1.8669531345367432,1813.94
1.8699238300323486,1815.41
1.873415470123291,1820.90
1.8769645690917969,1819.88
1.879920244216919,1813.83
1.8839447498321533,1807.66
1.8872272968292236,1800.75
1.8909263610839844,1796.35
1.8982429504394531,1796.73
1.9078407287597656,1798.57
1.9182212352752686,1799.38
1.9282093048095703,1803.66
1.9383001327514648,1811.25
1.948347806930542,1820.45
1.958355188369751,1840.18
1.9683029651641846,1872.69
1.9784765243530273,1913.65
1.9883272647857666,1955.88
1.998208999633789,1984.87
2.00836443901062,1984.33
2.018010139465332,1951.50
2.028315782546997,1901.66
2.0379583835601807,1847.71
2.049132823944092,1798.47
2.0579512119293213,1760.61
2.0687198638916016,1734.36
2.078058958053589,1722.89
2.0881357192993164,1727.22
2.0981781482696533,1743.31
2.108687400817871,1785.01
2.1185171604156494,1939.09
2.127743721008301,2291.85
2.1380581855773926,2682.84
2.148188591003418,2801.52
2.157529830932617,2600.10
2.1681370735168457,2279.15
2.1782896518707275,1990.32
2.1874635219573975,1786.15
2.1984474658966064,1673.76
2.207470178604126,1633.10
2.217024803161621,1639.08
2.228269577026367,1666.55
2.2370920181274414,1695.76
2.247607946395874,1722.65
2.258369207382202,1740.45
2.268052816390991,1749.90
2.2783660888671875,1765.63
2.2881596088409424,1789.22
2.2985377311706543,1822.71
2.309380531311035,1864.27
2.3193399906158447,1908.94
2.3291966915130615,1955.79
2.3395938873291016,1993.80
2.3485896587371826,2016.63
2.359771728515625,2027.03
2.3685367107391357,2026.99
2.3792831897735596,2019.02
2.388293981552124,2002.97
2.3981471061706543,1972.14
2.4083871841430664,1925.30
2.4176061153411865,1877.42
2.428374767303467,1837.17
2.4381208419799805,1804.99
2.448308229446411,1787.53
2.4578399658203125,1782.40
2.468395709991455,1783.41
2.478170156478882,1784.93
2.487948417663574,1787.19
2.4975545406341553,1796.37
2.508307456970215,1809.91
2.5183050632476807,1821.65
2.5275938510894775,1826.66
2.538341522216797,1831.92
2.5475246906280518,1838.03
2.5572757720947266,1836.02
2.5683867931365967,1830.66
2.5783705711364746,1822.27
2.5873122215270996,1813.67
2.598370313644409,1813.51
2.60855770111084,1817.56
2.617577075958252,1820.02
2.6282951831817627,1828.18
2.6380817890167236,1848.70
2.647704601287842,1873.71
2.657928943634033,1905.49
2.6683688163757324,1943.17
2.677527904510498,1965.15
2.688326120376587,1959.00
2.6983208656311035,1924.49
2.7076258659362793,1871.79
2.718252658843994,1821.09
2.728287696838379,1781.04
2.7393298149108887,1752.36
2.749279499053955,1736.23
2.7583088874816895,1729.92
2.769399642944336,1728.21
2.779142141342163,1727.18
2.7886006832122803,1746.33
2.7987565994262695,1870.71
2.809060573577881,2199.57
2.8183043003082275,2590.89
2.8293352127075195,2726.69
2.8393607139587402,2554.43
2.8482728004455566,2260.39
2.8589696884155273,1982.21
2.869063138961792,1780.97
2.8787596225738525,1669.17
2.887965202331543,1622.63
2.898308515548706,1618.63
2.908374547958374,1637.45
2.9181835651397705,1665.26
2.9283154010772705,1698.53
2.9382312297821045,1729.18
2.9483659267425537,1748.53
2.9583959579467773,1760.28
2.968968629837036,1784.76
2.978318691253662,1817.45
2.988314628601074,1840.27
2.998333215713501,1867.56
3.0083532333374023,1908.15
3.017829418182373,1947.05
3.0272014141082764,1983.00
3.0380804538726807,2016.86
3.0481133460998535,2028.78
3.058105707168579,2015.68
3.067294120788574,1986.34
3.078538656234741,1936.97
3.0872726440429688,1882.13
3.098116636276245,1838.74
3.1072885990142822,1801.47
3.1182103157043457,1767.68
3.1278538703918457,1742.21
3.1380248069763184,1734.20
3.1483681201934814,1740.01
3.1583080291748047,1749.42
3.1683335304260254,1764.93
3.1784775257110596,1780.72
3.188145399093628,1789.14
3.1983604431152344,1791.36
3.2081313133239746,1792.31
3.2181241512298584,1792.48
3.227869749069214,1787.09
3.237748384475708,1781.40
3.2480173110961914,1775.03
3.257298231124878,1763.82
3.2683258056640625,1758.43
3.2782862186431885,1761.01
3.28826642036438,1765.85
3.2983949184417725,1775.58
3.30832576751709,1795.82
3.317919969558716,1820.15
3.328284978866577,1844.11
3.3382856845855713,1882.03
3.3481507301330566,1920.61
3.3583357334136963,1934.14
3.36830997467041,1919.11
3.3784711360931396,1875.58
3.3882923126220703,1819.47
3.398367404937744,1773.11
3.408198595046997,1737.55
3.41747784614563,1710.58
3.4283430576324463,1699.69
3.4382598400115967,1699.26
3.448322296142578,1696.85
3.4581196308135986,1703.38
3.4676473140716553,1753.53
3.4780287742614746,1940.83
3.4882943630218506,2335.84
3.4976718425750732,2719.32
3.508976936340332,2775.47
3.5185320377349854,2528.09
3.5285394191741943,2191.34
3.538621664047241,1897.96
3.548553943634033,1699.96
3.558500051498413,1599.82
3.568150520324707,1572.16
3.578531503677368,1584.17
3.5881669521331787,1615.39
3.5983617305755615,1655.08
3.6072616577148438,1687.30
3.618776559829712,1707.46
3.6275365352630615,1723.08
3.638040542602539,1738.14
3.648219347000122,1758.95
3.6579642295837402,1789.14
3.6674163341522217,1828.34
3.678192138671875,1872.76
3.688403606414795,1915.11
3.697532892227173,1954.68
3.707521438598633,1985.00
3.71824049949646,1999.40
3.7283935546875,2002.94
3.7381479740142822,1990.25
3.747389554977417,1956.27
3.7582573890686035,1907.57
3.767523765563965,1849.26
3.778177261352539,1796.05
3.7883951663970947,1760.10
3.7984025478363037,1739.37
3.8075554370880127,1735.56
3.818209171295166,1743.96
3.8283231258392334,1756.67
3.8382749557495117,1771.45
3.84682559967041,1781.81
3.857299327850342,1786.07
3.867253541946411,1789.77
3.8775510787963867,1794.86
3.8883180618286133,1797.87
3.898326873779297,1800.43
3.9083964824676514,1806.29
3.9175121784210205,1812.41
3.927557945251465,1813.47
3.9380440711975098,1811.56
3.9483771324157715,1807.24
3.9583170413970947,1800.20
3.9674360752105713,1796.49
3.978179931640625,1794.49
3.988379955291748,1789.69
3.9983069896698,1783.06
4.0083229541778564,1781.05
4.018999338150024,1786.14
4.029348134994507,1794.48
4.038439035415649,1808.38
4.049335718154907,1831.42
4.059253215789795,1860.91
4.068894386291504,1896.25
4.079307794570923,1934.24
4.089329719543457,1964.49
4.098557710647583,1980.63
4.109344720840454,1975.71
4.118518114089966,1942.87
4.127262830734253,1885.16
4.1379406452178955,1821.36
4.14852499961853,1774.42
4.158541917800903,1746.22
4.1685261726379395,1732.09
4.177544116973877,1729.81
4.1897292137146,1730.54
4.1993255615234375,1745.93
4.209274768829346,1808.09
4.217185020446777,1996.29
4.2268476486206055,2377.18
4.237233638763428,2756.76
4.247847080230713,2825.42
4.258515119552612,2586.79
4.269303798675537,2256.16
4.279107570648193,1966.10
4.2892985343933105,1767.75
4.298468351364136,1665.16
4.309324026107788,1628.03
4.3181047439575195,1627.66
4.329303503036499,1646.42
4.338379859924316,1672.74
4.348311424255371,1695.95
4.3583409786224365,1712.89
4.368324279785156,1730.03
4.3783745765686035,1757.54
4.3883068561553955,1797.95
4.3983471393585205,1844.26
4.408323526382446,1885.90
4.4174964427948,1919.78
4.428304672241211,1952.17
4.438531875610352,1982.29
4.448304653167725,2002.06
4.458106279373169,2013.38
4.46830153465271,2019.97
4.478337287902832,2012.04
4.488466024398804,1984.13
4.4981653690338135,1947.82
4.508391618728638,1908.86
4.518355131149292,1859.42
4.529265880584717,1810.23
4.538287878036499,1779.54
4.5483238697052,1767.87
4.558367490768433,1766.93
4.568301677703857,1767.37
4.57831883430481,1772.91
4.588314533233643,1784.33
4.598361015319824,1791.24
4.608330011367798,1802.40
4.6181089878082275,1819.44
4.627464532852173,1824.80
4.637600421905518,1825.38
4.648314714431763,1830.84
4.658321857452393,1831.99
4.668359041213989,1828.69
4.678298711776733,1826.33
4.687281608581543,1825.40
4.698058128356934,1819.44
4.708348751068115,1808.97
4.717534065246582,1803.57
4.728335857391357,1802.54
4.738318681716919,1806.35
4.748325347900391,1809.44
4.758344650268555,1803.92
4.768508672714233,1801.53
4.778382062911987,1810.72
4.78795051574707,1829.76
4.79830265045166,1856.57
4.8074963092803955,1890.76
4.818044900894165,1932.32
4.8279335498809814,1968.95
4.838292121887207,1983.88
4.8483805656433105,1968.22
4.85849928855896,1927.02
4.868324041366577,1871.69
4.877496004104614,1809.07
4.888375997543335,1758.57
4.89832067489624,1734.61
4.90838098526001,1726.84
4.91787314414978,1726.78
4.929521083831787,1734.91
4.939464092254639,1751.98
4.9492340087890625,1803.21
4.958499431610107,1993.21
4.968812465667725,2381.95
4.979349851608276,2741.89
4.988979339599609,2782.24
4.9982523918151855,2539.80
5.007129430770874,2222.57
5.017979621887207,1949.87
5.02828311920166,1756.99
5.038501739501953,1648.97
5.049487352371216,1608.98
5.058482885360718,1607.71
5.0677266120910645,1635.74
5.0791015625,1673.41
5.088493585586548,1696.13
5.099322080612183,1716.54
5.10881781578064,1744.65
5.118373870849609,1767.95
5.128530025482178,1791.81
5.137942790985107,1824.04
